customer_tweet_id,customer_text,brand_tweet_id,brand_text,conversation_id
tweet_586_resp,This product is currently in stock and available for shipping.,tweet_586,When will my order arrive?,conv_293
tweet_3256_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3256,My package is damaged,conv_1628
tweet_2298_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2298,I want to cancel my order,conv_1149
tweet_3988_resp,I'll help you track your order. Please provide your order number.,tweet_3988,I was charged twice,conv_1994
tweet_584_resp,I'll investigate the duplicate charge and issue a refund.,tweet_584,When will my order arrive?,conv_292
tweet_2423_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2423,I need a refund,conv_1211
tweet_1391_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_1391,The delivery is late,conv_695
tweet_4525_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4525,Is this product in stock?,conv_2262
tweet_4920_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4920,I was charged twice,conv_2460
tweet_4800_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4800,I can't log into my account,conv_2400
tweet_3240_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3240,The delivery is late,conv_1620
tweet_4281_resp,You can change your password in your account settings.,tweet_4281,I received the wrong item,conv_2140
tweet_3338_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3338,What are your business hours?,conv_1669
tweet_3220_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3220,I received the wrong item,conv_1610
tweet_2111_resp,I apologize for the delay. Let me check the status for you.,tweet_2111,I need a refund,conv_1055
tweet_1174_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1174,Where is my order?,conv_587
tweet_4862_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4862,I want to cancel my order,conv_2431
tweet_3811_resp,You can change your password in your account settings.,tweet_3811,How do I change my password?,conv_1905
tweet_1867_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1867,I want to cancel my order,conv_933
tweet_2614_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2614,Is this product in stock?,conv_1307
tweet_3866_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3866,I received the wrong item,conv_1933
tweet_4885_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4885,Is this product in stock?,conv_2442
tweet_3778_resp,I can process your refund. Please confirm the order details.,tweet_3778,The delivery is late,conv_1889
tweet_3846_resp,This product is currently in stock and available for shipping.,tweet_3846,I need a refund,conv_1923
tweet_2416_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2416,How do I change my password?,conv_1208
tweet_70_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_70,I need a refund,conv_35
tweet_4880_resp,Your order is expected to arrive in 2-3 business days.,tweet_4880,I was charged twice,conv_2440
tweet_1126_resp,I'll help you track your order. Please provide your order number.,tweet_1126,Is this product in stock?,conv_563
tweet_4024_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4024,I was charged twice,conv_2012
tweet_3250_resp,I apologize for the delay. Let me check the status for you.,tweet_3250,Where is my order?,conv_1625
tweet_3901_resp,I apologize for the delay. Let me check the status for you.,tweet_3901,My package is damaged,conv_1950
tweet_1095_resp,I'll help you track your order. Please provide your order number.,tweet_1095,Is this product in stock?,conv_547
tweet_4545_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_4545,When will my order arrive?,conv_2272
tweet_1212_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1212,Where is my order?,conv_606
tweet_3921_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_3921,I want to cancel my order,conv_1960
tweet_1425_resp,Your order is expected to arrive in 2-3 business days.,tweet_1425,I need a refund,conv_712
tweet_3066_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3066,My package is damaged,conv_1533
tweet_4519_resp,I can cancel your order. Please confirm you want to proceed.,tweet_4519,Where is my order?,conv_2259
tweet_2100_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2100,What are your business hours?,conv_1050
tweet_807_resp,I apologize for the delay. Let me check the status for you.,tweet_807,The delivery is late,conv_403
tweet_4743_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4743,My package is damaged,conv_2371
tweet_3750_resp,I can process your refund. Please confirm the order details.,tweet_3750,The delivery is late,conv_1875
tweet_1362_resp,This product is currently in stock and available for shipping.,tweet_1362,I need a refund,conv_681
tweet_2317_resp,Your order is expected to arrive in 2-3 business days.,tweet_2317,Where is my order?,conv_1158
tweet_4581_resp,I'll help you track your order. Please provide your order number.,tweet_4581,How do I change my password?,conv_2290
tweet_4741_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4741,The delivery is late,conv_2370
tweet_1025_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1025,I can't log into my account,conv_512
tweet_3109_resp,This product is currently in stock and available for shipping.,tweet_3109,Where is my order?,conv_1554
tweet_2110_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2110,How do I change my password?,conv_1055
tweet_1041_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1041,I need a refund,conv_520
tweet_1876_resp,Your order is expected to arrive in 2-3 business days.,tweet_1876,What are your business hours?,conv_938
tweet_881_resp,I'll help you track your order. Please provide your order number.,tweet_881,I need a refund,conv_440
tweet_4299_resp,I apologize for the delay. Let me check the status for you.,tweet_4299,Is this product in stock?,conv_2149
tweet_1192_resp,Your order is expected to arrive in 2-3 business days.,tweet_1192,How do I change my password?,conv_596
tweet_4587_resp,This product is currently in stock and available for shipping.,tweet_4587,Where is my order?,conv_2293
tweet_4510_resp,I apologize for the delay. Let me check the status for you.,tweet_4510,I received the wrong item,conv_2255
tweet_3670_resp,I can process your refund. Please confirm the order details.,tweet_3670,Is this product in stock?,conv_1835
tweet_624_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_624,When will my order arrive?,conv_312
tweet_2796_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2796,I want to cancel my order,conv_1398
tweet_4291_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4291,I need a refund,conv_2145
tweet_4968_resp,I apologize for the delay. Let me check the status for you.,tweet_4968,I was charged twice,conv_2484
tweet_233_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_233,My package is damaged,conv_116
tweet_4566_resp,I'll help you track your order. Please provide your order number.,tweet_4566,What are your business hours?,conv_2283
tweet_1662_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_1662,I can't log into my account,conv_831
tweet_415_resp,You can change your password in your account settings.,tweet_415,Where is my order?,conv_207
tweet_4246_resp,You can change your password in your account settings.,tweet_4246,Is this product in stock?,conv_2123
tweet_2173_resp,I apologize for the delay. Let me check the status for you.,tweet_2173,My package is damaged,conv_1086
tweet_1456_resp,This product is currently in stock and available for shipping.,tweet_1456,The delivery is late,conv_728
tweet_746_resp,This product is currently in stock and available for shipping.,tweet_746,I can't log into my account,conv_373
tweet_17_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_17,What are your business hours?,conv_8
tweet_1200_resp,You can change your password in your account settings.,tweet_1200,When will my order arrive?,conv_600
tweet_1699_resp,I can process your refund. Please confirm the order details.,tweet_1699,I want to cancel my order,conv_849
tweet_3253_resp,I apologize for the delay. Let me check the status for you.,tweet_3253,I was charged twice,conv_1626
tweet_596_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_596,What are your business hours?,conv_298
tweet_3226_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3226,I want to cancel my order,conv_1613
tweet_4405_resp,You can change your password in your account settings.,tweet_4405,I want to cancel my order,conv_2202
tweet_4719_resp,I'll help you track your order. Please provide your order number.,tweet_4719,What are your business hours?,conv_2359
tweet_1505_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1505,I need a refund,conv_752
tweet_1412_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1412,The delivery is late,conv_706
tweet_1965_resp,I can process your refund. Please confirm the order details.,tweet_1965,When will my order arrive?,conv_982
tweet_371_resp,I'll investigate the duplicate charge and issue a refund.,tweet_371,I received the wrong item,conv_185
tweet_1340_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1340,I received the wrong item,conv_670
tweet_598_resp,Your order is expected to arrive in 2-3 business days.,tweet_598,How do I change my password?,conv_299
tweet_238_resp,Your order is expected to arrive in 2-3 business days.,tweet_238,I received the wrong item,conv_119
tweet_3400_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3400,Where is my order?,conv_1700
tweet_2067_resp,Your order is expected to arrive in 2-3 business days.,tweet_2067,I received the wrong item,conv_1033
tweet_810_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_810,My package is damaged,conv_405
tweet_1094_resp,This product is currently in stock and available for shipping.,tweet_1094,I need a refund,conv_547
tweet_4324_resp,You can change your password in your account settings.,tweet_4324,How do I change my password?,conv_2162
tweet_4760_resp,This product is currently in stock and available for shipping.,tweet_4760,My package is damaged,conv_2380
tweet_3676_resp,I can process your refund. Please confirm the order details.,tweet_3676,How do I change my password?,conv_1838
tweet_3464_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3464,I need a refund,conv_1732
tweet_3103_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3103,The delivery is late,conv_1551
tweet_2749_resp,I'll help you track your order. Please provide your order number.,tweet_2749,My package is damaged,conv_1374
tweet_2295_resp,This product is currently in stock and available for shipping.,tweet_2295,I need a refund,conv_1147
tweet_4192_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4192,What are your business hours?,conv_2096
tweet_3708_resp,I'll help you track your order. Please provide your order number.,tweet_3708,When will my order arrive?,conv_1854
tweet_3018_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3018,Is this product in stock?,conv_1509
tweet_4252_resp,I'll help you track your order. Please provide your order number.,tweet_4252,I received the wrong item,conv_2126
tweet_803_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_803,The delivery is late,conv_401
tweet_4190_resp,You can change your password in your account settings.,tweet_4190,My package is damaged,conv_2095
tweet_3705_resp,Your order is expected to arrive in 2-3 business days.,tweet_3705,I was charged twice,conv_1852
tweet_751_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_751,The delivery is late,conv_375
tweet_4644_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4644,I want to cancel my order,conv_2322
tweet_2531_resp,This product is currently in stock and available for shipping.,tweet_2531,Where is my order?,conv_1265
tweet_621_resp,I can cancel your order. Please confirm you want to proceed.,tweet_621,How do I change my password?,conv_310
tweet_2297_resp,I can process your refund. Please confirm the order details.,tweet_2297,My package is damaged,conv_1148
tweet_3828_resp,Your order is expected to arrive in 2-3 business days.,tweet_3828,I need a refund,conv_1914
tweet_566_resp,You can change your password in your account settings.,tweet_566,I was charged twice,conv_283
tweet_1135_resp,Your order is expected to arrive in 2-3 business days.,tweet_1135,Where is my order?,conv_567
tweet_1204_resp,This product is currently in stock and available for shipping.,tweet_1204,I need a refund,conv_602
tweet_1047_resp,This product is currently in stock and available for shipping.,tweet_1047,I was charged twice,conv_523
tweet_51_resp,This product is currently in stock and available for shipping.,tweet_51,Where is my order?,conv_25
tweet_3651_resp,You can change your password in your account settings.,tweet_3651,My package is damaged,conv_1825
tweet_1044_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1044,What are your business hours?,conv_522
tweet_2181_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2181,I was charged twice,conv_1090
tweet_2688_resp,I can process your refund. Please confirm the order details.,tweet_2688,Where is my order?,conv_1344
tweet_534_resp,I can process your refund. Please confirm the order details.,tweet_534,What are your business hours?,conv_267
tweet_3184_resp,You can change your password in your account settings.,tweet_3184,I can't log into my account,conv_1592
tweet_3857_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3857,My package is damaged,conv_1928
tweet_443_resp,Your order is expected to arrive in 2-3 business days.,tweet_443,I want to cancel my order,conv_221
tweet_3604_resp,I apologize for the delay. Let me check the status for you.,tweet_3604,I want to cancel my order,conv_1802
tweet_195_resp,I'll investigate the duplicate charge and issue a refund.,tweet_195,I want to cancel my order,conv_97
tweet_1115_resp,This product is currently in stock and available for shipping.,tweet_1115,What are your business hours?,conv_557
tweet_765_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_765,I was charged twice,conv_382
tweet_1945_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1945,I received the wrong item,conv_972
tweet_3247_resp,I can process your refund. Please confirm the order details.,tweet_3247,I need a refund,conv_1623
tweet_3002_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_3002,My package is damaged,conv_1501
tweet_1432_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_1432,I received the wrong item,conv_716
tweet_4200_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4200,When will my order arrive?,conv_2100
tweet_3095_resp,I'll help you track your order. Please provide your order number.,tweet_3095,The delivery is late,conv_1547
tweet_2922_resp,You can change your password in your account settings.,tweet_2922,When will my order arrive?,conv_1461
tweet_644_resp,I'll help you track your order. Please provide your order number.,tweet_644,I received the wrong item,conv_322
tweet_1049_resp,You can change your password in your account settings.,tweet_1049,I can't log into my account,conv_524
tweet_3745_resp,This product is currently in stock and available for shipping.,tweet_3745,Is this product in stock?,conv_1872
tweet_4093_resp,I can cancel your order. Please confirm you want to proceed.,tweet_4093,What are your business hours?,conv_2046
tweet_4403_resp,This product is currently in stock and available for shipping.,tweet_4403,My package is damaged,conv_2201
tweet_120_resp,I can cancel your order. Please confirm you want to proceed.,tweet_120,I need a refund,conv_60
tweet_2052_resp,Your order is expected to arrive in 2-3 business days.,tweet_2052,When will my order arrive?,conv_1026
tweet_4258_resp,I can process your refund. Please confirm the order details.,tweet_4258,Where is my order?,conv_2129
tweet_4888_resp,I can process your refund. Please confirm the order details.,tweet_4888,When will my order arrive?,conv_2444
tweet_4334_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4334,Where is my order?,conv_2167
tweet_4691_resp,I can cancel your order. Please confirm you want to proceed.,tweet_4691,I can't log into my account,conv_2345
tweet_134_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_134,Where is my order?,conv_67
tweet_2460_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2460,When will my order arrive?,conv_1230
tweet_1954_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1954,When will my order arrive?,conv_977
tweet_2463_resp,I apologize for the delay. Let me check the status for you.,tweet_2463,How do I change my password?,conv_1231
tweet_184_resp,Your order is expected to arrive in 2-3 business days.,tweet_184,I need a refund,conv_92
tweet_1392_resp,I'll help you track your order. Please provide your order number.,tweet_1392,When will my order arrive?,conv_696
tweet_2276_resp,I'll help you track your order. Please provide your order number.,tweet_2276,Is this product in stock?,conv_1138
tweet_511_resp,Your order is expected to arrive in 2-3 business days.,tweet_511,When will my order arrive?,conv_255
tweet_4729_resp,You can change your password in your account settings.,tweet_4729,Where is my order?,conv_2364
tweet_4054_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4054,The delivery is late,conv_2027
tweet_3137_resp,You can change your password in your account settings.,tweet_3137,How do I change my password?,conv_1568
tweet_2669_resp,I'll help you track your order. Please provide your order number.,tweet_2669,My package is damaged,conv_1334
tweet_4773_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_4773,I received the wrong item,conv_2386
tweet_4861_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4861,I want to cancel my order,conv_2430
tweet_2117_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2117,I can't log into my account,conv_1058
tweet_251_resp,Let me help you reset your password. Please click the link I'll send.,tweet_251,I want to cancel my order,conv_125
tweet_3526_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_3526,How do I change my password?,conv_1763
tweet_3559_resp,You can change your password in your account settings.,tweet_3559,I want to cancel my order,conv_1779
tweet_4011_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_4011,How do I change my password?,conv_2005
tweet_1507_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1507,I can't log into my account,conv_753
tweet_122_resp,You can change your password in your account settings.,tweet_122,I can't log into my account,conv_61
tweet_4259_resp,You can change your password in your account settings.,tweet_4259,Is this product in stock?,conv_2129
tweet_3333_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3333,When will my order arrive?,conv_1666
tweet_1871_resp,I can process your refund. Please confirm the order details.,tweet_1871,Where is my order?,conv_935
tweet_3692_resp,I apologize for the delay. Let me check the status for you.,tweet_3692,The delivery is late,conv_1846
tweet_567_resp,I can process your refund. Please confirm the order details.,tweet_567,I need a refund,conv_283
tweet_1371_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1371,I can't log into my account,conv_685
tweet_3185_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3185,The delivery is late,conv_1592
tweet_3955_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3955,I can't log into my account,conv_1977
tweet_1056_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1056,What are your business hours?,conv_528
tweet_856_resp,You can change your password in your account settings.,tweet_856,I received the wrong item,conv_428
tweet_3838_resp,I can process your refund. Please confirm the order details.,tweet_3838,When will my order arrive?,conv_1919
tweet_2860_resp,You can change your password in your account settings.,tweet_2860,The delivery is late,conv_1430
tweet_4769_resp,I can process your refund. Please confirm the order details.,tweet_4769,Is this product in stock?,conv_2384
tweet_776_resp,I can cancel your order. Please confirm you want to proceed.,tweet_776,What are your business hours?,conv_388
tweet_720_resp,I can cancel your order. Please confirm you want to proceed.,tweet_720,Is this product in stock?,conv_360
tweet_2710_resp,This product is currently in stock and available for shipping.,tweet_2710,I received the wrong item,conv_1355
tweet_2654_resp,This product is currently in stock and available for shipping.,tweet_2654,My package is damaged,conv_1327
tweet_4877_resp,This product is currently in stock and available for shipping.,tweet_4877,My package is damaged,conv_2438
tweet_602_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_602,I can't log into my account,conv_301
tweet_3822_resp,I'll help you track your order. Please provide your order number.,tweet_3822,My package is damaged,conv_1911
tweet_1244_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1244,The delivery is late,conv_622
tweet_4845_resp,You can change your password in your account settings.,tweet_4845,Is this product in stock?,conv_2422
tweet_4841_resp,Your order is expected to arrive in 2-3 business days.,tweet_4841,I want to cancel my order,conv_2420
tweet_318_resp,Let me help you reset your password. Please click the link I'll send.,tweet_318,I can't log into my account,conv_159
tweet_828_resp,I can process your refund. Please confirm the order details.,tweet_828,My package is damaged,conv_414
tweet_3263_resp,Your order is expected to arrive in 2-3 business days.,tweet_3263,I can't log into my account,conv_1631
tweet_274_resp,You can change your password in your account settings.,tweet_274,I was charged twice,conv_137
tweet_2664_resp,Your order is expected to arrive in 2-3 business days.,tweet_2664,The delivery is late,conv_1332
tweet_549_resp,I can process your refund. Please confirm the order details.,tweet_549,Is this product in stock?,conv_274
tweet_3641_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_3641,Where is my order?,conv_1820
tweet_4053_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4053,Is this product in stock?,conv_2026
tweet_4892_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4892,I want to cancel my order,conv_2446
tweet_2934_resp,I'll help you track your order. Please provide your order number.,tweet_2934,I need a refund,conv_1467
tweet_605_resp,You can change your password in your account settings.,tweet_605,Where is my order?,conv_302
tweet_896_resp,Let me help you reset your password. Please click the link I'll send.,tweet_896,What are your business hours?,conv_448
tweet_527_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_527,I can't log into my account,conv_263
tweet_4607_resp,I can cancel your order. Please confirm you want to proceed.,tweet_4607,I was charged twice,conv_2303
tweet_2347_resp,This product is currently in stock and available for shipping.,tweet_2347,Is this product in stock?,conv_1173
tweet_3439_resp,You can change your password in your account settings.,tweet_3439,I want to cancel my order,conv_1719
tweet_4998_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4998,I was charged twice,conv_2499
tweet_4826_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4826,My package is damaged,conv_2413
tweet_3922_resp,I apologize for the delay. Let me check the status for you.,tweet_3922,Is this product in stock?,conv_1961
tweet_298_resp,I'll investigate the duplicate charge and issue a refund.,tweet_298,Is this product in stock?,conv_149
tweet_2119_resp,I apologize for the delay. Let me check the status for you.,tweet_2119,Is this product in stock?,conv_1059
tweet_2536_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2536,I can't log into my account,conv_1268
tweet_4203_resp,I can process your refund. Please confirm the order details.,tweet_4203,Where is my order?,conv_2101
tweet_3254_resp,I can process your refund. Please confirm the order details.,tweet_3254,I want to cancel my order,conv_1627
tweet_3725_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3725,Where is my order?,conv_1862
tweet_1260_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1260,What are your business hours?,conv_630
tweet_1558_resp,You can change your password in your account settings.,tweet_1558,Where is my order?,conv_779
tweet_3269_resp,I'll help you track your order. Please provide your order number.,tweet_3269,What are your business hours?,conv_1634
tweet_4046_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4046,My package is damaged,conv_2023
tweet_756_resp,You can change your password in your account settings.,tweet_756,I can't log into my account,conv_378
tweet_1010_resp,I apologize for the delay. Let me check the status for you.,tweet_1010,I want to cancel my order,conv_505
tweet_2794_resp,I can process your refund. Please confirm the order details.,tweet_2794,How do I change my password?,conv_1397
tweet_2905_resp,This product is currently in stock and available for shipping.,tweet_2905,How do I change my password?,conv_1452
tweet_1870_resp,I apologize for the delay. Let me check the status for you.,tweet_1870,The delivery is late,conv_935
tweet_2229_resp,I'll help you track your order. Please provide your order number.,tweet_2229,The delivery is late,conv_1114
tweet_1173_resp,You can change your password in your account settings.,tweet_1173,I was charged twice,conv_586
tweet_1832_resp,You can change your password in your account settings.,tweet_1832,How do I change my password?,conv_916
tweet_376_resp,I can process your refund. Please confirm the order details.,tweet_376,I need a refund,conv_188
tweet_3853_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3853,I was charged twice,conv_1926
tweet_3616_resp,This product is currently in stock and available for shipping.,tweet_3616,How do I change my password?,conv_1808
tweet_798_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_798,I want to cancel my order,conv_399
tweet_378_resp,Let me help you reset your password. Please click the link I'll send.,tweet_378,Is this product in stock?,conv_189
tweet_1158_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1158,Where is my order?,conv_579
tweet_3819_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3819,How do I change my password?,conv_1909
tweet_2792_resp,I apologize for the delay. Let me check the status for you.,tweet_2792,How do I change my password?,conv_1396
tweet_2240_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2240,I need a refund,conv_1120
tweet_4035_resp,I'll help you track your order. Please provide your order number.,tweet_4035,My package is damaged,conv_2017
tweet_2662_resp,This product is currently in stock and available for shipping.,tweet_2662,My package is damaged,conv_1331
tweet_4012_resp,I apologize for the delay. Let me check the status for you.,tweet_4012,How do I change my password?,conv_2006
tweet_2957_resp,Let me help you reset your password. Please click the link I'll send.,tweet_2957,How do I change my password?,conv_1478
tweet_3927_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3927,I was charged twice,conv_1963
tweet_1038_resp,I can process your refund. Please confirm the order details.,tweet_1038,I need a refund,conv_519
tweet_3259_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3259,What are your business hours?,conv_1629
tweet_1344_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1344,I received the wrong item,conv_672
tweet_2505_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2505,My package is damaged,conv_1252
tweet_1721_resp,I can process your refund. Please confirm the order details.,tweet_1721,When will my order arrive?,conv_860
tweet_4663_resp,I'll help you track your order. Please provide your order number.,tweet_4663,I was charged twice,conv_2331
tweet_175_resp,I apologize for the delay. Let me check the status for you.,tweet_175,The delivery is late,conv_87
tweet_4893_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4893,When will my order arrive?,conv_2446
tweet_1909_resp,I'll help you track your order. Please provide your order number.,tweet_1909,How do I change my password?,conv_954
tweet_45_resp,I'll help you track your order. Please provide your order number.,tweet_45,I need a refund,conv_22
tweet_3409_resp,This product is currently in stock and available for shipping.,tweet_3409,I want to cancel my order,conv_1704
tweet_4674_resp,I can cancel your order. Please confirm you want to proceed.,tweet_4674,When will my order arrive?,conv_2337
tweet_1075_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1075,I can't log into my account,conv_537
tweet_2829_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2829,The delivery is late,conv_1414
tweet_1504_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1504,My package is damaged,conv_752
tweet_2309_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2309,Is this product in stock?,conv_1154
tweet_1436_resp,Your order is expected to arrive in 2-3 business days.,tweet_1436,The delivery is late,conv_718
tweet_2418_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2418,I was charged twice,conv_1209
tweet_3986_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3986,I want to cancel my order,conv_1993
tweet_3098_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3098,What are your business hours?,conv_1549
tweet_4588_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4588,I received the wrong item,conv_2294
tweet_283_resp,Your order is expected to arrive in 2-3 business days.,tweet_283,How do I change my password?,conv_141
tweet_4918_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4918,Is this product in stock?,conv_2459
tweet_842_resp,Let me help you reset your password. Please click the link I'll send.,tweet_842,I was charged twice,conv_421
tweet_1513_resp,This product is currently in stock and available for shipping.,tweet_1513,What are your business hours?,conv_756
tweet_1168_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1168,The delivery is late,conv_584
tweet_1592_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1592,Is this product in stock?,conv_796
tweet_3460_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3460,How do I change my password?,conv_1730
tweet_3165_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3165,I was charged twice,conv_1582
tweet_2284_resp,Your order is expected to arrive in 2-3 business days.,tweet_2284,When will my order arrive?,conv_1142
tweet_3575_resp,This product is currently in stock and available for shipping.,tweet_3575,What are your business hours?,conv_1787
tweet_4870_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4870,The delivery is late,conv_2435
tweet_2305_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2305,I received the wrong item,conv_1152
tweet_952_resp,I'll investigate the duplicate charge and issue a refund.,tweet_952,My package is damaged,conv_476
tweet_4942_resp,Your order is expected to arrive in 2-3 business days.,tweet_4942,I received the wrong item,conv_2471
tweet_3053_resp,This product is currently in stock and available for shipping.,tweet_3053,What are your business hours?,conv_1526
tweet_4559_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4559,When will my order arrive?,conv_2279
tweet_2685_resp,You can change your password in your account settings.,tweet_2685,My package is damaged,conv_1342
tweet_1489_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1489,Is this product in stock?,conv_744
tweet_927_resp,I can process your refund. Please confirm the order details.,tweet_927,Is this product in stock?,conv_463
tweet_1209_resp,You can change your password in your account settings.,tweet_1209,My package is damaged,conv_604
