text,label
最近ポチりたい商品・・・うーん色々ありすぎてほしい物リストには登録してありますが、今一番ですとAnkerのBluetoothイヤホンですかね〜それとFire HD 10ですかね₍₍ (ง ˙ω˙)ว ⁾⁾,general_inquiry
Online AND over the phone,account_issue
"Yes, try dialing 180030009009, select any option, IVR would say use the app the call will disconnect.",general_inquiry
"Still not despatched, can you check what the delay is? This is the second problem I’ve had using prime next day delivery",order_status
No resolution provided.. Thats again a regret msg nothing more.. I need my products,general_inquiry
I have already given the order details you moron...what are u not able to find out...go figure out yourself...stupid ass,general_inquiry
"No I don’t as there isn’t a safe place to leave it, outside my house for anyone to steal definitely isn’t a safe place!",general_inquiry
"I contact your customer service daily and they only promise to resolve the issue in 24 hours, it's been 12 days now!",escalation_required
I'm currently speaking with duracell as I think they are counterfeit batteries personally,general_inquiry
No package.,order_status
Arriving today. That's all it's said since this morning. My mum is waiting in as is still waiting. Just a rough time frame would be kind,general_inquiry
I have replied to that mail but there is no response from the team.,general_inquiry
any idea when your issue will be sorted? #morrisseytickets,escalation_required
"Es vuestro y me consta en la pagina que llego al destino a las 20:30 de ayer, es decir ASM y que hoy estaba en reparto.",general_inquiry
Feedback? Are you kidding me? Where is my money and the package...bloddy idiots I am the prime customer and I want the shipment to be delivered rite now...I don't care about ur internal review...get me ur escalation point of contact to call me,order_status
well since my item was already delivered they were trying to give me the refund back at that moment but my refund wasnt processed yet so they could not give it to me and they said that i have to wait till it gets checked through then i will get my refund should be with another,order_status
"C’est pas faux, on a pas l’habitude au soleil dans notre département , la pluie et notre seul alliés lol vous pensez à tout 😋 indice 50+",general_inquiry
Your overcharging made my account to overdraft and now my bank is slapping me with a $35 overdraft fees... I expect you can fix this!,general_inquiry
Exemple d'article : Mais aussi les Kindle : Tout les Prime apparaissent au 28 Novembre au plus tôt !,general_inquiry
"I’ve sent an email, I would like someone from management to call me tomorrow at noon. I am far too angry at the moment to talk to you.",complaint
"Tudo correto. Endereço normal, onde resido e já recebi diversas entregas da Amazon, sem problemas. CEP correto no cadastro.",general_inquiry
why did no one just say that? 1 phone call 3 emails and all these tweets and not once did anyone say that. Worst customer experience ever,complaint
Yes I've already contacted my bank and they are saying.. no such transaction we can see from Amazon,billing_issue
I've no idea who,general_inquiry
Updated delivery date was yesterday (not sure why it wasn’t Tuesday) but still nothing. Carrier appears to be AMZL US. Tracking#TBA570338285000.,order_status
After the mechanic diagnosed one part defective we paid more than $700 in travel and repairs to replace the part we purchased from Amazon.,order_issue
I've tried that 'request a call' twice previously and simply been passed on to another dept who weren't able to resolve. It's down to to sort out &amp; they won't. have resolved similar UK issue tho. Wd be simple for to sort,escalation_required
done. Hope someone helps and just doesn't give us false promises this time🙄,general_inquiry
"Yes I believe so, I've asked for someone to contact me. They have reordered a new fire tv stick which I will receive Monday but only after pressing them for over an hour did they do these two things!!! It should not be this difficult to be an Amazon customer!!!",general_inquiry
"Quem está no período experimental do kindle unlimited pode assinar por 1,99??? Não tô conseguindo",general_inquiry
"Hi, I fill your form already, thanks~",general_inquiry
iPhoneですがアプリ以外で視聴する方法ありますか？,account_issue
Is this some kind of a joke where you keep giving new deadlines everyday?? Why promise guaranteed delivery if you can’t deliver??,order_status
I was able to get it to work on IE.,general_inquiry
Thanks for the quick response!,general_inquiry
How many times will the pick-up be rescheduled?,order_status
"That really sucks :S Oh well, here's to hoping you fix this in the future ;)",general_inquiry
The item doesn't appear on that page 😬,general_inquiry
Grata. Procuro parceria para divulgar pq meus leitores não tem costume de ler ebook. Se tem como anunciar os livros ou divulgar via Amazon,general_inquiry
"Yes ,maine bhar diya ha",general_inquiry
That link doesn’t take me to a direct email add. I want to know why I pay £80 for a service that I don’t benefit from.,account_issue
Its very headache so please pick up from your hand. I dont pick up any charges for courier so please arrange from u.,billing_issue
Thanks. Just sent.,general_inquiry
"Oui il est trop mignon xD il s'amuse comme un fou olala, j'aurais intérêt à ranger le tunnel la nuit si je veux pas qu'il m'empêche de dormir !",general_inquiry
( ﾟ∀ﾟ︎ )こりゃあ〜すげえや！！,general_inquiry
"I just want to return this, pls raise my concern. Not able to do this from my end. Dont expect anything from my end. If this not done then i will make sure will not buy anymore from",refund_request
I need help. I still don’t have my package and UPS is not helping. They claim to have attempted delivery even though I’ve been home waiting for this package. This happened both yesterday and today. I don’t know what to do next. I’m beyond frustrated at this point,complaint
Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?,billing_issue
I cant login to the amazon acount.but my money stuck in the accoibt,account_access
Cant reply to ur emails as these are aotomatic mails. And this is the only way to contact and where i getting proper reply.,account_issue
"This is like an everyday task with The agent calls and when asked to come in the allocated time a lot, reschedules the pickup",general_inquiry
わざわざありがとうございます、確認したところ架空請求でした。,general_inquiry
I've already waited a week!,general_inquiry
Know Amazon and buy products that Amazon will help his consumers in any conditions,general_inquiry
Now staring 30.11.17 to 05.12.17 #rubbish,general_inquiry
わざわざ返信してお知らせしていただけるとは…ありがとうございました。もう少しの間待ってみます,general_inquiry
Kindly organise for the pickup at your own sweet will. This shows the lax system and pathetic irregularities within your systems and people,general_inquiry
I cannot see the discount on the payment page.,billing_issue
Thank you. Any way he can do this by speaking to a human on the phone?! He’s 79 and not great with online forms! Thanks for your help...,account_issue
Your team only asks for 24 hours,general_inquiry
I’m just confused as to how a Speaker is Restricted?.. Is this exclusive to Amazon or will I be able to find it in stores upon release?,general_inquiry
"It's ok....I understand...I just don't think you should say it's 2-day shipping, that's all. :)",general_inquiry
Shared but no results of that. Fighting from past 3/4 months now.,general_inquiry
Is that a 24 hr line,general_inquiry
si ese fue cobrado y en el correo disen q en 15 dias aviles me hacen el rembolso,general_inquiry
Ive done that but it only gives me the option of the 1 months free trial and then £9.99 a month after. No way of clicking on the linkyousent,general_inquiry
No,general_inquiry
"Basically, my local UPS hub randomly holds my packages w/o notification. Last month, a prime order took 6 days because I couldn't go get it",order_status
"Il s’agit d’Amazon Logistics, mon adresse n’était pas assez précise, je pensais être livrée dans ma boîte aux lettres, le livreur a été impoli au possible pour me demander le numéro de l’étage et la porte...",general_inquiry
I was told for the past 3 days to check my local office because I shoud have the items by now,general_inquiry
I did for the first chat with Ashish and left positive feedback. 👍🏻 Chat with Shruti did not give me the feedback option.,general_inquiry
Yeah it’s this,general_inquiry
No idea what this is. It has never happened before it either goes to a neighbour or I get a calling card through the door. Regardless on the front of the house in full view is not a safe place. So why was it out there?,general_inquiry
Link is not getting open CEO,general_inquiry
amazon logistics,general_inquiry
"That worked... but it's now reverted back to only allowing Express Delivery (Monday). Have deleted and re-added my address again, but this time it's not allowing Sat/Sun delivery.",order_status
It said it was coming last night and then it said it was coming again tonight so I'm confused??? Still it has not arrived yet!,order_status
It says by November 3rd at 8 pm. I am just getting worried because that’s 2 days away now.,general_inquiry
Lo que me preocupa es el pedido y mas que nada el dinero si en dado caso de que no llegue :c,general_inquiry
No,general_inquiry
It's not fair though. Why pay for something then not get the service. I have cancelled the order and cancelled my membership. I won't be shopping with Amazon again and I will letting my family and friends know who also are prime members!,refund_request
Pode deixar 👍,general_inquiry
"immer noch nicht da, obwohl mir in Amazon Antwort versprochen wurde, Hermes aufzufordern schnellstmöglich zu liefern, wie gesagt Prime Kunde und Geld abgebucht. Das ist nicht mehr witzig!!!",general_inquiry
I chatted with Melwin. They assured me that the package would be delivered and that I would receive an email from them. Neither happened.,order_status
Was delivered by Amazon Logistics! Don’t have time to inspect it thoroughly now. Box clearly shows it’s a telescope and has a ‘This way up’ label in it. Mad beyond belief about this!,order_status
It’s a functional issue with your website and the Store Card that your reps keep blaming on your bank though it doesn’t have anything to do with them.,escalation_required
"Nobody has called till now, why are you sending fake replies",general_inquiry
"J’ai commandé lundi deux produits, bénéficiant de Prime j’ai opté pour la livraison le soir. Ils ne sont jamais arrivés.",general_inquiry
I’ve managed to do it now,general_inquiry
ご返信ありがとうございます。問い合わせさせていただきました。ご丁寧にありがとうございます。,general_inquiry
Todos los regalos de Navidad y otros para mi,general_inquiry
To whom I have to write back mention the id I will write what you want,general_inquiry
"Thank you but I just spent 2 hours on the phone with the Customer protection department and they can’t guarantee my money back but gave me the email to contact the fraud department. It was digital merchandise and according to your restrictions, a guarantee claim won’t work.",escalation_required
お忙しい中、丁寧にありがとうございます。 申告窓口へ報告します。(｀_´)ゞ,general_inquiry
Très bien. Merci.,general_inquiry
I have done TWICE palmed off once no reply other,general_inquiry
Delivery guy said he'll be running late,order_status
"Already got it taken care of, amazon looking like eBay 2.0",general_inquiry
Nd they want fax id proff.but i have different adress on my id proof,general_inquiry
Still nothing. Package now two weeks late. How patient do I have to be with an issue I brought to you two months ago?,escalation_required
I already completed that servey and provided poor feedback.,general_inquiry
I already called u guys and explained the issue but u guys told me that u guys are not reliable for your application glitches,escalation_required
Trovato! Grazie :),general_inquiry
चोट्टे,general_inquiry
"Sim! Principalmente quando olham minha estante dizem ""nooossa você já leu quantos desses?""",general_inquiry
I have filled the details,general_inquiry
non juste qu'une enquête est en cours et qu'il faut attendre jusqu'au 4 décembre,general_inquiry
your company's reputation by doing business with unprofessional postal services. Courier: Amazon Transportation Services Tracking #: 521691347415,order_status
"Have u gone mad, how many times shud I reply to emails? Jus provide me email ids or else I will complain in consumer forum for mental harassment.",account_issue
I already sent an email but thank you anyways!,account_issue
It is going to be a credit on my Amazon account. No bank no cc,general_inquiry
"I am not going to do anything more. If package not recd by nov 8,2017 then I will revert",order_status
Not upload winner list of LGQ6APPQUIZ on 30th nov,general_inquiry
read what i wrote. amazon india is listing pantry products under prime. and pantry does not have free prime shipping.,general_inquiry
It hasn’t arrived by the new estimated delivery date and you haven’t been responding. Care to help yet?,order_status
Thank you but I am going to order from another supplier which guarantees delivery and cancel my Prime subscription.,order_status
i better stop ordering from and start ordering from elsewhere. there is no more time commitment or customer satisfaction left,general_inquiry
"Si il y a de la place, je les prends 😊 oui bien sûr ce sont mes petites et pas de soucis",general_inquiry
Des informations partielles et contradictoires ... aujourd'hui chez Chronopost on me dit que le colis est tjs sur la plateforme amazon. chez Amazon on me dit qu'on doit attendre demain pour faire une nouvelle commande/envoi. 3/3,general_inquiry
"Called - they have been absolutely no help whatsoever. They have already tried to deliver today, outside of the times I specified, and will now try and deliver again but cant gaurantee it will be in specified time. What’s the point? You missed the original NDD, you need to fix it",general_inquiry
Normalmente é qual livro to lendo kkk,general_inquiry
"Não, quando eu tento devolver um livro eu recebo a mensagem ""livro devolvido"", mas assim que recarrego a página, o livro ainda está alugado",general_inquiry
I did.,general_inquiry
"The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS",order_status
Shallow words of a company that couldn’t give a damn,general_inquiry
"ok, je m'excuse mais je me retrouve avec les mêmes options : commandé à un tiers contacter le vendeur ... on tourne en rond",general_inquiry
Ok NOW I have a problem. An order was originally by yesterday and now it is saying any time before NEXT Saturday. If I knew it would be this much trouble I would have bought it in a shop because I need it. And of course I can’t cancel it now. Help?,refund_request
Fiancé. Told by customer service to wait 24 hours. My fiancé has no presents to open when he gets home from work,general_inquiry
Do I have to share email thread of how they are treating to me.,account_issue
"Ok, if you guys need anything from me let me know. I have UPS proof of tracking, transactions from Amazon, and transcripts from Amazon saved. Thank you",order_status
Directly from yourselves!!,general_inquiry
"Not your fault. It's the stupid (great that u responded, notice they didn't). They're always giving me my neighbor's mail too. Thanks",general_inquiry
"Ya no necesito encontrar al amor de mi vida porque me quiero casar contigo, Amazon. O no.",general_inquiry
It was a great help from ur side with ur pre scripted n repeated answers n yes for delivering a soap in d packet of phone.,account_issue
"To be clear, this isn’t 3 items. This is 3 multi-item orders. All delayed now. And judging from your fb mentions, I’m far from alone. 😕",general_inquiry
"Done. And I don't appreciate feeling harassed or having to defend my order, especially when I've had orders delivered before.",order_status
"Not anymore, I canceled the item that was going to arrive after the cutoff.",order_status
"Too long to write but when I called it was more of a friendly inquiry and when I hung up I was downright confused, angered and don't know if or when my order will arrive at this point. Horrible call.",complaint
Acabei de comprar o Kindle 😍,general_inquiry
I think I am talking with ROBOT..only copy paste line I received.. my biggest mistake to purchase from #Amazon ..,general_inquiry
Directo con Amazon,general_inquiry
"Bonjour, mon problème est qu’on ne m’a pas livré mon colis mardi (alors que j’étais à la maison), qu’on m’a demandé de reprogrammé, ce que j’ai fait pour mercredi, j’ai attendu toute la journée sans pouvoir sortir, pas de message, pas de livreur, qu’on me dit que j’étais absente",general_inquiry
Antes era um link exclusivo para quadrinhos e até alguns nem havia preço ainda.,general_inquiry
It was supposed to be delivered today and now it's saying rescheduled due to customer request. And I have not request anything,order_status
Just let the user know what charges might apply when a change is made. As simple as an alert. #UX #CustomerService #CustomerExperience,billing_issue
I still don't have it 😭,general_inquiry
"Lo mío ha sido un tuit sincero, sin ironía.",general_inquiry
I am busy now . By Saturday if don't get replacement product! I will share the entire incident in all major platforms.so that people aware about fake product sold at Amazon,general_inquiry
merci pour votre réponse,general_inquiry
10 hours ago.,general_inquiry
Spoke to the delivery guy said he'll be here in 2mins but it's already 15mins!!,order_status
Can I expect resolution from the boss,general_inquiry
Not received any email,account_issue
i have ordered using amazon pay balance for first time and cash back of 20%is not credidted to account since 15days,general_inquiry
"Ok, merci :)",general_inquiry
Yes. All week. Utterly useless. Two now been stolen,complaint
"Yes, reported every one of the above. Multiple times &amp;requested a reason for 'failed to deliver'. Had 2 products re-ordered twice, but most just get a 'refund' notice- no further action, usually a week or two later after being PROMISED it will be delivered 24-48 hours later...",order_status
"Bom dia, um dos itens estava por encomenda e não recebi nenhum e-mail informando do pagamento",general_inquiry
Gracias! ;),general_inquiry
¡Ayer llamé al menos 7 veces! Tendrían q ser Vds los q contacten conmigo. Muy mala experiencia!!!!,general_inquiry
Thank you very much for addressing my concern this short notice.,account_issue
¿A poco no mi Holly está bien chispa? P.D. Quiero un dinosaurio como Ruperto.,general_inquiry
Your customer executive was extremely rude and kept on insulting and disconnected the call when I told her to provide me whatever confirmation she is giving me on call in written. Why are you guys so afraid to give something in written? Fraudsters !!!,escalation_required
I've had no emails only the confirmation emails that password has been reset and still doesn't let me log in just says incorrect password,account_access
私はあなたに私の口座情報を伝えることができますか？可能であれば、長距離電話をしないでください。,general_inquiry
I have already contacted them since two days but issue not yet solved.,escalation_required
So still nothing.,general_inquiry
"Bonjour. Depuis hier matin ça indique ""Votre colis est en cours de livraison"".",general_inquiry
Ok. It doesnt list the cost? &amp; wat exactly is my $3 a month pay for?,general_inquiry
Why do I need to do this again?,general_inquiry
#AmazonIndia what would reaching out that to end of day would do..Better try to get this atleast delivered today. That would be more helpful,order_status
"nossa, nessa black friday foram uns 10 📖❤️",general_inquiry
Check this..,general_inquiry
"Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery",order_status
"I’m afraid I need to retract that?! After numerous emails &amp; phone calls, still not sorted! The words were great, just not the actions to follow it up 😩😩😩",account_issue
Which might be the reason I did not see the email. I probably did received one however I have lost access to my previous email address,order_issue
"Day is over so your day promise,how would you compensate now? It wasn't to be delivered today, very simple reason agent's no. was not shared",order_status
"1st item ($15) I was told tomorrow, the item never was delivered, ""lost in transit""; 2nd item ($630) I was told tomorrow, item showed up 13 days late; 3rd item ($50) I was told tomorrow, tomorrow is nearly over and no item. Why am I paying for Prime, nothing is being delivered??",order_status
"This is what it says now, I'm not happy as I was excited to receive this today 😣",general_inquiry
I’m looking to reroute all my packages (except 1) to a nearby Amazon locker. I’ll DM you now :),order_status
"Yeah, all of them and I still have no parcel. What's going on!?",general_inquiry
Thanks for your help! What happens if when I hold the home button I don't get a mirroring option? See photo,general_inquiry
"Thank you for your help. Have done exactly what you said and am no further on. Been told to order the items, then email cust services and they might issue refund. Offer ends 30th and i will get a reply in 24 hours. Very poor telephone cust service and I'm not placing an order",escalation_required
I have emailed you now so will wait for your reply hopefully this can be resolved soon,account_issue
Solo dice “en reparto” pero no tiene un número de contacto con el repartidor que es de Amazon Services 😩,general_inquiry
OK thanks anyway. I'll keep an eye out for it,general_inquiry
et pour l'avis de passage ? j'en fais quoi ? la poste peut me filer mon colis avec ce petit bout bois ?,general_inquiry
If you can see it!,general_inquiry
"Je voulais acheter l'album de Joke ""Ultraviolet"" mais il n'est plus disponible sur votre site, pourtant vous aviez assuré qu'il serait disponible le 24/11",general_inquiry
a previsão é dia 6 😥,general_inquiry
I can not mention it here as it is big.,general_inquiry
you completely messed up an order a while back an credited me £30. I ordered something which arrived too small. Sent back and,order_status
"So if a mistake is made, it’s fair for your customers to not be able to correct it?",general_inquiry
本当にありがとうございます！ まだ、番号のメールが来てないのですが、 ゆっくりまってみます。,general_inquiry
vi ringrazio! Devono aver sbagliato quelli di Bompiani.,general_inquiry
I haven't actually finished the sign up yet..,general_inquiry
im currently on hold with the helpline...,general_inquiry
Unfortunately it is not. How do I raise this directly?,general_inquiry
"The latest package I have not yet, been told it might come today and been given a refund as well. Although seems unfair that the seller should be impacted. Previous package did arrive early next morning after I had complained to. Customer services...",order_status
"Gerne, aber erst morgen wenn ok. Muss jetzt erstmal mind. 1 stange bonbons Essen!:3",general_inquiry
Just sent DM.,general_inquiry
"Si, linee guida rispettate in entrambe le recensioni. Si vede che la foto è troppo scomoda.",general_inquiry
To order again!,general_inquiry
Your return pickup for 407-4463037-6609940 has been scheduled for 02-Nov between 1-4PM. Why am I called that it will be picked in next 1 hr?,order_status
Hi. This is where I'm stuck. When will you initiate the pick up?,order_status
"Had a response saying within next 18-24 hours... Aaarrrrrgh!!! Why is it so difficult!?! Surely you can track where it is, and where the driver is, and what the route is.........?",general_inquiry
先ほど修正されているのを確認致しました。 素早い対応ありがとうございました！,general_inquiry
No not @ all! I was hung up on x2 by CS &amp; was not told why/how they tried 2 deliver. Bad service &amp; Amazon basically washed there hands of me,general_inquiry
"The order normally was supposed to arrive on November 25th, then it got delayed and the date was November 28th, and still nothing",order_status
I'll go ahead and post those emails,account_issue
"Très bien , merci.",general_inquiry
Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle',general_inquiry
Request to pls look into the same as account team is not available on phone,account_issue
"Si, es correos y pedí ke viniesen a x el pakete pero me pedian ke me kedase o toda una mañana o toda una tarde en casa pero y mi trabajo??",general_inquiry
Is that a joke amazon! I CANT LOG IN TO CONTACT YOU BECAUSE THEY CHANGED MY EMAIL AND PASSWORD,account_access
wht explanation would you like 2 gv now as mor order got cancelled n products r returned back after waiting 4 mor thn two weeks?,refund_request
Ahhh. That would make sense. Thank you.,general_inquiry
"I can't be bothered to go into it again, it's all just too damn painful. Think I'll just cancel instead and, inevitably, buy less stuff with you as a result. But you don't care right? Just want to take it to DM so I can sh",refund_request
If I changed the delivery address now will it still be delivered today or tomorrow?,order_status
Yes i have received reference number,general_inquiry
"Hahaha I got assurance ,trust me it will be delivered today",order_status
Original promised delivery date was yesterday to this Friday.,order_status
"i did this same thing 2 times , why your team is not looking into this ?",general_inquiry
"Yaa sir, i responded your letest concern at 3:24pm as i got the mail at 3:19pm today. Please check ur detail and correspondence. Sir, u cant understand my problem as i paid for nothing, and now also having too much headach u guys and ur team. Plz check ur mail and make my refund.",refund_request
Pour me dire d’attendre encore 48h ? MDR ! C’est un vrai Sketch. Par contre mon argent lui il a pas attendu 48h pour être prélevé ! Je m’en souviendrais du #BlackFriday2017 chez #Amazon !,general_inquiry
A call back would be preferable!,general_inquiry
Amazon.ca,general_inquiry
I was advised exactly what I said - to return the item and I’d get refunded. That was it. Apparently not a full refund as there’s no option for ‘this was amazon’s mistake’.,refund_request
"I have replied Sir, try and understand the gratitude of this event. You are exposing yourself in bad light",general_inquiry
Package appeared! 😁 Carried out extensive door-to-door enquiries &amp; it was handed to someone in another part of the street last night. No communication - just shoved into her hands! Driver then ran off &amp; ignored her calling him.,order_status
It's now a police matter. You could check the police report.,escalation_required
That link is re reporting a suspicious email?,account_issue
"Hola, es que cuando hago login me manda a una página que ya leí, pero necesito hablar con un asesor",account_access
"Yes, products never delivered with promise time.",order_status
Si codice tracking BA0104708903 Oltretutto non aggiornate mai la sezione traccia il mio pacco con questo corriere...per quest'ordine cosi come per altri precedenti,order_status
"1/2 Safe to say won't be delivered this evening How long do I have to wait? If I have to reorder which seems highly likely, Friday delivery",order_status
リプライありがとうございます。コミネのネオプレーンハンドルウォーマーを購入したところ左右一組ではなく左が二つのものが届いてしまいました。開封してから気付いてしまったのですが返品、交換したいのですがこの場合どうすればよいでしょうか？,general_inquiry
-5 out of 5 for delivery service. I didn't pay prime delivery charges that's why it's happening to me.,order_status
プライム会員になって2年ほど経ちましたが初めてビデオを見ました！ 意外と便利ですね！,general_inquiry
Rcvd incomplete reply. Complaint not being read properly. It is a response about Gift cards. Query on Amazon Pay Bal. not being answered.,general_inquiry
no e recivido nada bueno esq el pedido lo hizo mi hijo xq tiene cuenta pero la tarjeta es mia y asta ahorita no emos recivido ningun correo,general_inquiry
"Yes, but I also received a new (incorrect) delivery date on Monday. I spent a few hours on the phone with UPS today, maybe tomorrow will be different. I'm not concerned with the delay itself, I am with the inaccuracy. Don't call it an guarantee if it's gonna take 2x as long.",order_status
Is 15 days not sufficient for you guys to investigate a money fraud? Whats the update on my mail sent yesterday for follow up? #AmazonFails #AmazonFraud #AmazonPay #AmazonPayQuiz,escalation_required
Ouais j’ai envoyer un truc par mail.... j’espère qu’il y aura réponse.....,general_inquiry
Possible DM pour une informations d'un produit ?,general_inquiry
Please tell to courier service call my number and reconfirm the address. And deliver my parcel.,account_issue
ご親切にどうもありがとうございます。 買おうと思った商品が出品者の意向でキャンセルになり、同じ商品が出品されたまま１万円値段が上がっていました。不可解です。,general_inquiry
"jueves, 02 de noviembre🍂",general_inquiry
It was updated to 10/30 later but that was also wrong,account_issue
that time u people asking tracking parcel details.,order_status
No I’ve been told it’s an internal investigation and I won’t know the reason why!,general_inquiry
Disappointing service from again delivery boy rejects to deliver my product he said do whatever u want i am not gonna deliver today and last date for delivery is today itself better to use,order_status
I allready replied. I clearly say that please pick up from your hand.,general_inquiry
UPS website says delayed due to unexpected circumstances. Not very helpful.,general_inquiry
Please do it fast,general_inquiry
Je l’ai fait. Malheureusement ça ne change pas grand chose,account_issue
Date de livraison prévue aujourd'hui avant 20h,general_inquiry
Thank you - done.,general_inquiry
No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos,complaint
"Eu não vou fazer nada não pq a entrega tá no prazo, fica só o alerta ai pra vcs da transportadora inventando historinha",general_inquiry
"now see 4 more Screenshot of Order ID-4__credit_card__. __email__, Reg Mob-9717597841.i am perpetually contacting Amazon to Deliver this product on High But ATS failed to Deliver.Need Token of Apology for this Rs1000 Gift",account_issue
"Il est intact et marche parfaitement, c'est pour ça que je n'en fais pas tout un scandale non. Mais bon attention la prochaine fois... Le transporteur c'était : Transporteur : Amazon Logistics, n° de suivi C20028579063",general_inquiry
"the expected arrival and/or delivery date is inaccurate. It constantly says ""out for delivery"" and is in the city where the local post office is located but it takes days for it to actually arrive at my home. On multiple occasions it says ""arriving tonight"" but it takes days",order_status
kuss auf dein kopfhörers bei callcenter,general_inquiry
Saying I have exceeded number of tickets... I only want two. Others reporting this for Brighton too...,general_inquiry
STILL NO RESPONSE FROM AMAZON! Disgusting customer service! Should be ashamed!!,complaint
Please call me,general_inquiry
Ainda hj,general_inquiry
I already replied on mails..no more mails...I have seen the way Amazon handled the situation...call me &amp; clear can it done or not,general_inquiry
Awful experience. Finally sorted today hopefully - got hold of rep with an Irish accent. Helpful and polite. Replacement on its way.,complaint
I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,account_issue
"Except that isn't the case. 1 Why not? 2 Why are you sending people to The Works? 3 Why is that book in Home &amp; KItchen? 4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to? 5 What is the point of having Prime?",general_inquiry
I went through the link thanks for the reply . But the price mentioned on the item is just 3 months old as date of import is 08/17 . That too post GST . So there is no question of the price being higher than MRP,general_inquiry
Amazon 8inch fire he with alexa,general_inquiry
Lo haré. Gracias.,general_inquiry
C’est noté ☺️,general_inquiry
Your customer service has reverted saying that apparently the package has been delivered and signed by receipt my yesterday. Not true.,order_status
I’ve emailed as chat unavailable. Hope to hear soon,account_issue
Yes and yes.,general_inquiry
Ok thank for helping.,general_inquiry
"It was a prime product being filled by Amazon, When I purchased it on the 20th.",general_inquiry
"My situation has already been reported twice, so it's well documented there with you guys. At any rate, however, here a post of the full situation on Facebook:",general_inquiry
"No specific date. It just amazes me that I order in advance, but people on a whim can go to a shop and get it before me.",general_inquiry
How this order got cancelled for 'payment declined' reason where my Amazon Pay Balance was 9300 (2500 in money &amp; 6800 in Gifts and Credit )at the time of order and 8999 was deducted? Even no refund made till now for Gifts &amp; Credit money (Rs. 6800). It's simple fraud by Amazon.,escalation_required
Io utilizzo il Paperwhite :),general_inquiry
still no action. Disappointed,complaint
"I am unable to drop you a mail through this link as there's no email id associated with this account, it's a mobile account. Facing trouble.",account_issue
Just shared....if u can call me i will explain detaily...i will provide my number in personal message,general_inquiry
Salve purtroppo nessuno sa niente! Non so veramente come fare...,general_inquiry
"The thing is - I don’t have access to the email address my amazon account was linked to, the address was desactivated. So there’s nothing I can do from my end. Thats why I don’t understand why i was debited for a membership for an account suspended by you guys!",account_access
Thanks a LOT,general_inquiry
Done.Lets see know how fast you'll revert,general_inquiry
Yes they are in stock when I purchased them an still are now,product_info
"If it's in stock, why wouldn't it ship today or tomorrow?",product_info
Still the issue is open....how come its taking so long?,escalation_required
Spoken to a member of your uk team who was very helpful (even used mayday service).,general_inquiry
"I did place an order (at amazon uk though) after cancelling, but that was two weeks ago. Also I made sure to not tick any of the several dozens Prime membership buttons when ordering.",refund_request
There is no timeline for this wait.. no words to say. Such a frustrating service. will Lodge a complaint in consumer court,escalation_required
Want one final answer. Will be u resolve my issue or not ? Delivered refurbished device and keeping calm. Not fair at all,escalation_required
Still nothing posted. What are the odds anyway?,general_inquiry
Done that. Was told I would definitely have it by 9pm yesterday &amp; it's still not been delivered!!!!,order_status
DAMN IPHONE WITH THE BROKEN I,order_issue
Desde el 11-9. He cumplido TODO lo que me pedísteis. El hartazgo es total. Mirad mi historial desde ese día.,general_inquiry
"Yes, it is",general_inquiry
Ahhh okay makes sense :) thank you! I hope my package comes Friday 🙌,order_status
"A person call me for pick up product for return, he reached home but due to non availability of box he told with to check with company...but he neither revert not come back.... Wat is happening?",refund_request
"I shared details 100 times, could u plz check details. U doing all this, and making such excuses bcoz u r #fraud. Call in 5 min",escalation_required
why no response from your side?,general_inquiry
Tried ordering a briefcase and have called multiple times trying to find out where it is with different answers each time,general_inquiry
@ amzon CEO can some help me .we are cheated by amzon and no one responding .feeling helpless,general_inquiry
The rep said I must ship back the lens caps to the US. Is there no other way? The shipping from the Philippines is gonna cost more than the lens caps themselves. Thanks,general_inquiry
"Thank you. Spoke with customer service who was very nice &amp; helpful &amp; put me straight through to a Competent logistics person who documented issue, researched my acct &amp; was going to contact delivery Svc directly to ensure procedures followed. Time will tell. Thank you.",escalation_required
1 commande par colis privé et l’autre par également par colis privé.,general_inquiry
"24 hours come and gone, but no update yet again. Do I have to call to get one?",account_issue
今までコンビニで支払いが出きるという支払い方法でAmazonさんにお世話になっていたんですけど、選択画面にその支払い方法が表示されなくて、色々いじってみたんですけどどうにも……！,general_inquiry
"I am contacting Amazon since 28/11/2107 but no one helps me. I purchased a mobile on the said date, my Amazon Pay balance deducted but order cancelled, I am still waiting for refund",refund_request
Yep,general_inquiry
"What should i do in this page, You people here just to upset your customer #UNINSTALLAMAZON",general_inquiry
"Schon erledigt. Bekomme ich denn direkt Ersatz zugeschickt, oder muss ich den Artikel erst an euch senden?",general_inquiry
Sir pls update ur page abt prizes !! Or it seems to be a gimmick for us..,account_issue
